t,i1,i2,i3,i4,i5
0.5400000000000003,3000,564,576,602,555
0.5500000000000003,3000,581,591,625,586
0.5600000000000003,3000,591,607,630,591
0.5700000000000003,3000,615,623,657,607
0.5800000000000003,3000,621,630,671,628
0.5900000000000003,3000,636,651,675,623
0.6000000000000003,3000,634,651,694,636
0.6100000000000003,3000,662,671,696,662
0.6200000000000003,3000,655,671,709,664
0.6300000000000003,3000,662,677,724,660
0.6400000000000003,3000,675,694,716,680
0.6500000000000004,3000,671,692,743,675
0.6600000000000004,3000,694,696,749,694
0.6700000000000004,3000,684,704,740,694
0.6800000000000004,3000,692,711,754,706
0.6900000000000004,3000,687,716,763,692
0.7000000000000004,3000,711,716,757,699
0.7100000000000004,3000,701,724,769,692
0.7200000000000004,3000,714,722,772,719
0.7300000000000004,3000,701,724,760,706
0.7400000000000004,3000,706,727,763,714
0.7500000000000004,3000,724,722,781,709
0.7600000000000005,3000,719,729,781,711
0.7700000000000005,3000,727,732,781,735
0.7800000000000005,3000,716,729,787,735
0.7900000000000005,3000,724,740,784,724
0.8000000000000005,3000,714,749,775,743
0.8100000000000005,3000,716,746,793,740
0.8200000000000005,3000,722,746,796,749
0.8300000000000005,3000,714,749,781,749
0.8400000000000005,3000,738,749,775,743
0.8500000000000005,3000,727,754,793,751
0.8600000000000005,3000,743,751,790,751
0.8700000000000006,3000,743,743,790,743
0.8800000000000006,3000,727,746,800,754
0.8900000000000006,3000,740,746,803,751
0.9000000000000006,3000,732,746,787,743
0.9100000000000006,6000,732,746,784,751
0.9200000000000006,6000,775,778,826,790
0.9300000000000006,6000,806,813,854,796
0.9400000000000006,6000,826,836,858,833
0.9500000000000006,6000,854,851,873,840
0.9600000000000006,6000,869,862,904,881
0.9700000000000006,6000,884,873,909,873
0.9800000000000006,6000,884,892,921,888
0.9900000000000007,6000,881,896,917,892
1.0000000000000007,6000,884,896,925,909
1.0100000000000007,6000,925,909,934,913
1.0200000000000007,6000,921,909,938,913
1.0300000000000007,6000,917,913,952,925
1.0400000000000007,6000,909,930,947,909
1.0500000000000007,6000,925,921,938,917
1.0600000000000007,6000,925,930,943,925
1.0700000000000007,6000,913,934,947,925
1.0800000000000007,6000,904,943,956,930
1.0900000000000007,6000,921,938,947,934
1.1000000000000008,6000,913,934,952,925
1.1100000000000008,6000,909,934,934,930
1.1200000000000008,6000,938,938,943,938
1.1300000000000008,6000,943,934,934,925
1.1400000000000008,6000,934,961,970,938
1.1500000000000008,6000,925,943,961,943
1.1600000000000008,6000,943,938,966,930
1.1700000000000008,6000,947,938,961,952
1.1800000000000008,6000,938,938,938,938
1.1900000000000008,6000,947,943,952,930
1.2000000000000008,6000,934,952,956,934
1.2100000000000009,6000,934,938,966,947
1.2200000000000009,6000,943,947,961,934
1.2300000000000009,6000,943,947,961,952
1.2400000000000009,6000,930,952,961,938
1.2500000000000009,6000,943,938,947,930
1.260000000000001,6000,934,938,952,934
1.270000000000001,6000,925,934,966,943
1.280000000000001,6000,943,943,961,938
1.290000000000001,6000,938,943,956,952
1.300000000000001,6000,925,934,956,947
1.310000000000001,6000,917,934,947,956
1.320000000000001,6000,925,930,947,961
1.330000000000001,6000,913,930,947,952
1.340000000000001,6000,917,943,966,952
1.350000000000001,6000,938,934,970,938
1.360000000000001,6000,917,930,970,938
1.370000000000001,6000,917,930,961,961
1.380000000000001,6000,925,925,947,943
1.390000000000001,6000,921,925,956,938
1.400000000000001,6000,909,938,947,956
1.410000000000001,6000,947,934,966,943
1.420000000000001,9000,952,938,961,966
1.430000000000001,9000,956,952,990,961
1.440000000000001,9000,966,966,995,990
1.450000000000001,9000,966,966,980,1005
1.460000000000001,9000,990,985,980,985
1.470000000000001,9000,995,975,990,1005
1.480000000000001,9000,1000,985,1000,1000
1.490000000000001,9000,990,990,1010,1000
1.500000000000001,9000,990,995,1010,1025
1.5100000000000011,9000,985,995,1005,1005
1.5200000000000011,9000,990,990,1010,1020
1.5300000000000011,9000,985,1005,1010,1030
1.5400000000000011,9000,1010,1010,1000,1010
1.5500000000000012,9000,985,1005,1000,1030
1.5600000000000012,9000,1010,995,1005,1020
1.5700000000000012,9000,995,1000,1010,1025
1.5800000000000012,9000,1015,1005,1015,1015
1.5900000000000012,9000,990,1005,1020,1010
1.6000000000000012,9000,1000,1005,1015,1036
1.6100000000000012,9000,995,995,1020,1005
1.6200000000000012,9000,980,1000,1010,1015
1.6300000000000012,9000,1015,1010,1000,1030
1.6400000000000012,9000,1010,1005,1000,1010
1.6500000000000012,9000,1015,1005,1005,1025
1.6600000000000013,9000,1000,1000,995,1010
1.6700000000000013,9000,1010,1010,1010,1030
1.6800000000000013,9000,1005,1005,1015,1015
1.6900000000000013,9000,1005,1005,1015,1005
1.7000000000000013,9000,995,1000,1020,1030
1.7100000000000013,9000,985,1000,1015,1005
1.7200000000000013,9000,1015,1010,1010,1020
1.7300000000000013,9000,1010,1015,1000,1015
1.7400000000000013,9000,1015,1005,1005,1015
1.7500000000000013,9000,995,1005,995,1030
1.7600000000000013,9000,1015,1010,1010,1015
1.7700000000000014,9000,1005,1010,1015,1020
1.7800000000000014,9000,1000,1010,1015,1020
1.7900000000000014,9000,990,1000,1010,1010
1.8000000000000014,9000,985,1005,1015,1025
1.8100000000000014,9000,990,1010,1010,1010
1.8200000000000014,9000,1015,1010,995,1015
1.8300000000000014,9000,1010,1005,1000,1036
1.8400000000000014,9000,1000,1005,1010,1010
1.8500000000000014,9000,995,1000,1000,1036
1.8600000000000014,9000,1005,1005,1010,1015
1.8700000000000014,9000,1005,1015,1020,1030
1.8800000000000014,9000,995,1005,1015,1025
1.8900000000000015,9000,1005,1005,1015,1010
1.9000000000000015,9000,985,1000,1015,1010
1.9100000000000015,9000,1010,1010,1005,1030
1.9200000000000015,9000,1010,1000,1000,1010
1.9300000000000015,10000,1015,1005,995,1020
1.9400000000000015,10000,1000,1000,1005,1036
1.9500000000000015,10000,1010,1015,1010,1015
1.9600000000000015,10000,1010,1015,1020,1047
1.9700000000000015,10000,1005,1020,1020,1025
1.9800000000000015,10000,1005,1025,1020,1036
1.9900000000000015,10000,1000,1015,1036,1036
2.0000000000000013,10000,1025,1030,1025,1030
2.010000000000001,10000,1030,1025,1020,1025
2.020000000000001,10000,1015,1015,1010,1069
2.0300000000000007,10000,1030,1025,1010,1025
2.0400000000000005,10000,1010,1020,1020,1036
2.0500000000000003,10000,1020,1025,1010,1047
2.06,10000,1025,1020,1020,1047
2.07,10000,1015,1025,1036,1036
2.0799999999999996,10000,1010,1015,1025,1058
2.0899999999999994,10000,1030,1030,1025,1036
2.099999999999999,10000,1005,1020,1036,1036
2.109999999999999,10000,1025,1030,1025,1036
2.1199999999999988,10000,1030,1030,1010,1036
2.1299999999999986,10000,1010,1020,1010,1025
2.1399999999999983,10000,1030,1025,1020,1020
2.149999999999998,10000,1025,1020,1015,1052
2.159999999999998,10000,1020,1030,1020,1025
2.1699999999999977,10000,1015,1025,1030,1041
2.1799999999999975,10000,1005,1025,1025,1063
2.1899999999999973,10000,1030,1020,1025,1030
2.199999999999997,10000,1005,1030,1036,1052
2.209999999999997,10000,1030,1020,1025,1036
2.2199999999999966,10000,1030,1025,1020,1030
2.2299999999999964,10000,1015,1030,1010,1041
2.239999999999996,10000,1020,1025,1010,1041
2.249999999999996,10000,1010,1025,1020,1036
2.259999999999996,10000,1025,1020,1010,1030
2.2699999999999956,10000,1015,1025,1025,1052
2.2799999999999954,10000,1010,1020,1030,1025
2.289999999999995,10000,1010,1025,1030,1030
2.299999999999995,10000,1030,1015,1025,1041
2.3099999999999947,10000,1010,1030,1030,1052
2.3199999999999945,10000,1030,1020,1025,1025
2.3299999999999943,10000,1025,1036,1020,1052
2.339999999999994,10000,1036,1030,1010,1030
2.349999999999994,10000,1010,1020,1010,1041
2.3599999999999937,10000,1020,1025,1020,1041
2.3699999999999934,10000,1020,1020,1010,1047
2.3799999999999932,10000,1010,1030,1020,1036
2.389999999999993,10000,1005,1020,1025,1025
2.399999999999993,10000,1030,1030,1036,1058
2.4099999999999926,10000,1005,1020,1025,1025
2.4199999999999924,10000,1025,1036,1036,1041
2.429999999999992,10000,1025,1020,1025,1047
2.439999999999992,10000,1010,1030,1030,1030
