t,i1,i2,i3,i4,i5,i6
1.6500000000000012,100,70,70,71,69,1844
1.6600000000000013,100,70,69,71,69,1844
1.6700000000000013,100,70,69,71,69,1845
1.6800000000000013,100,70,69,71,69,1843
1.6900000000000013,100,71,69,70,69,1841
1.7000000000000013,100,71,69,70,69,1839
1.7100000000000013,100,71,70,69,69,1834
1.7200000000000013,100,72,70,69,69,1823
1.7300000000000013,100,72,71,68,69,1810
1.7400000000000013,100,72,71,68,70,1791
1.7500000000000013,100,72,72,68,70,1771
1.7600000000000013,100,71,72,69,70,1758
1.7700000000000014,100,70,72,69,70,1751
1.7800000000000014,100,69,71,69,70,1753
1.7900000000000014,100,69,71,70,70,1765
1.8000000000000014,100,68,70,70,70,1782
1.8100000000000014,100,68,69,69,69,1806
1.8200000000000014,100,68,69,69,69,1833
1.8300000000000014,100,68,68,69,68,1862
1.8400000000000014,100,68,68,68,68,1892
1.8500000000000014,100,69,68,68,67,1923
1.8600000000000014,100,69,68,68,67,1957
1.8700000000000014,100,70,68,68,66,1986
1.8800000000000014,100,70,69,68,66,2000
1.8900000000000015,100,70,69,68,66,2003
1.9000000000000015,100,69,69,68,66,1989
1.9100000000000015,100,69,69,69,67,1960
1.9200000000000015,100,68,69,69,68,1919
1.9300000000000015,100,68,70,69,68,1871
1.9400000000000015,100,68,70,69,69,1827
1.9500000000000015,100,69,70,69,70,1794
1.9600000000000015,100,69,70,69,70,1772
1.9700000000000015,100,70,70,69,70,1757
1.9800000000000015,100,70,70,70,70,1754
1.9900000000000015,100,71,70,70,70,1748
2.0000000000000013,160,71,70,71,70,5341
2.010000000000001,160,71,70,71,71,5331
2.020000000000001,160,72,70,72,71,5287
2.0300000000000007,160,73,71,74,73,5170
2.0400000000000005,160,76,73,77,76,4992
2.0500000000000003,160,79,76,81,80,4773
2.06,160,83,80,85,84,4537
2.07,160,88,84,89,88,4308
2.0799999999999996,160,92,88,93,91,4103
2.0899999999999994,160,95,92,97,94,3915
2.099999999999999,160,98,96,101,97,3731
2.109999999999999,160,100,99,104,100,3540
2.1199999999999988,160,102,102,107,104,3337
2.1299999999999986,160,104,104,109,107,3125
2.1399999999999983,160,106,107,112,111,2912
2.149999999999998,160,109,110,115,114,2705
2.159999999999998,160,111,112,118,118,2517
2.1699999999999977,160,114,115,120,120,2352
2.1799999999999975,160,117,118,123,123,2210
2.1899999999999973,160,120,121,125,125,2091
2.199999999999997,160,123,123,127,126,1997
2.209999999999997,160,125,125,128,127,1928
2.2199999999999966,160,127,127,129,128,1884
2.2299999999999964,160,129,128,129,128,1860
2.239999999999996,160,131,129,130,129,1849
2.249999999999996,160,132,129,130,129,1841
2.259999999999996,160,133,130,130,129,1842
2.2699999999999956,160,133,130,129,129,1849
2.2799999999999954,160,133,130,129,128,1862
2.289999999999995,160,132,129,128,128,1882
2.299999999999995,160,131,129,128,128,1911
2.3099999999999947,160,130,129,128,127,1945
2.3199999999999945,160,129,128,127,126,1989
2.3299999999999943,160,128,128,127,125,2046
2.339999999999994,160,127,127,126,124,2107
2.349999999999994,160,126,127,125,123,2161
2.3599999999999937,160,125,126,125,123,2206
2.3699999999999934,160,124,126,124,122,2247
2.3799999999999932,160,123,126,123,121,2285
2.389999999999993,160,122,125,122,121,2314
2.399999999999993,160,122,124,122,121,2333
2.4099999999999926,160,123,124,121,120,2347
2.4199999999999924,160,123,123,121,120,2356
2.429999999999992,160,123,123,121,120,2356
2.439999999999992,160,123,123,121,120,2348
2.4499999999999917,160,123,123,121,121,2331
2.4599999999999915,160,123,122,121,121,2314
2.4699999999999913,160,122,122,122,121,2301
2.479999999999991,160,121,122,122,121,2282
2.489999999999991,160,121,122,122,122,2259
2.4999999999999907,160,120,122,122,122,2238
2.5099999999999905,160,120,122,122,122,2225
2.5199999999999902,160,120,122,122,123,2218
2.52999999999999,160,120,123,122,123,2216
2.53999999999999,160,120,123,122,123,2215
2.5499999999999896,160,120,123,122,123,2211
2.5599999999999894,160,120,123,122,123,2207
2.569999999999989,160,120,124,123,123,2193
2.579999999999989,160,121,124,123,123,2175
2.5899999999999888,160,121,124,124,124,2150
2.5999999999999885,160,122,124,124,124,2120
2.6099999999999883,160,123,124,125,125,2092
2.619999999999988,160,124,125,125,125,2073
2.629999999999988,160,124,125,125,125,2066
2.6399999999999877,160,125,124,125,125,2068
2.6499999999999875,160,125,124,125,125,2071
2.6599999999999873,160,126,124,125,125,2077
2.669999999999987,160,126,123,125,125,2085
2.679999999999987,160,126,123,125,125,2091
2.6899999999999866,160,126,124,125,125,2093
2.6999999999999864,160,126,124,125,125,2095
2.709999999999986,160,125,125,125,125,2091
2.719999999999986,160,125,125,125,125,2088
2.7299999999999858,160,124,126,125,125,2090
2.7399999999999856,160,124,126,125,125,2099
2.7499999999999853,160,123,126,124,124,2117
2.759999999999985,160,123,126,124,124,2133
2.769999999999985,160,123,126,124,124,2149
2.7799999999999847,160,123,126,124,123,2163
2.7899999999999845,160,123,126,124,123,2181
2.7999999999999843,160,123,126,124,123,2198
2.809999999999984,160,124,125,124,123,2203
2.819999999999984,160,125,125,124,123,2193
2.8299999999999836,160,126,125,124,123,2175
2.8399999999999834,160,126,125,124,124,2158
2.849999999999983,160,126,125,124,124,2149
2.859999999999983,160,125,124,124,124,2149
