t,i1,i2,i3,i4,i5,i6
1.7300000000000013,100,98,99,98,99,2123
1.7400000000000013,100,98,99,97,99,2122
1.7500000000000013,100,97,98,96,99,2129
1.7600000000000013,100,97,98,96,98,2147
1.7700000000000014,100,97,97,96,98,2173
1.7800000000000014,100,97,97,96,98,2197
1.7900000000000014,100,97,97,96,97,2210
1.8000000000000014,100,97,97,96,97,2206
1.8100000000000014,100,98,98,97,97,2189
1.8200000000000014,100,98,98,97,98,2164
1.8300000000000014,100,99,99,98,98,2135
1.8400000000000014,100,99,100,98,99,2114
1.8500000000000014,100,100,100,98,99,2102
1.8600000000000014,100,100,101,98,99,2099
1.8700000000000014,100,100,101,98,99,2094
1.8800000000000014,100,100,101,98,100,2086
1.8900000000000015,100,100,101,99,100,2080
1.9000000000000015,100,100,101,100,100,2079
1.9100000000000015,100,100,101,101,100,2084
1.9200000000000015,100,100,101,101,100,2092
1.9300000000000015,100,100,101,102,100,2098
1.9400000000000015,100,100,101,102,100,2103
1.9500000000000015,100,100,101,102,100,2099
1.9600000000000015,100,100,101,101,100,2085
1.9700000000000015,100,100,101,100,100,2063
1.9800000000000015,100,100,101,100,101,2041
1.9900000000000015,150,100,100,100,101,2028
2.0000000000000013,150,99,100,100,101,5773
2.010000000000001,150,99,100,100,101,5065
2.020000000000001,150,99,100,100,101,4657
2.0300000000000007,150,99,100,102,102,4389
2.0400000000000005,150,100,101,103,103,4190
2.0500000000000003,150,102,102,106,104,4028
2.06,150,105,104,108,107,3895
2.07,150,108,107,111,109,3801
2.0799999999999996,150,111,110,115,111,3743
2.0899999999999994,150,113,112,117,113,3728
2.099999999999999,150,115,114,119,114,3733
2.109999999999999,150,115,116,121,116,3739
2.1199999999999988,150,116,117,121,117,3737
2.1299999999999986,150,116,117,122,119,3700
2.1399999999999983,150,117,118,123,121,3648
2.149999999999998,150,119,120,125,123,3594
2.159999999999998,150,121,121,126,125,3550
2.1699999999999977,150,123,124,128,128,3515
2.1799999999999975,150,125,127,130,130,3459
2.1899999999999973,150,128,131,132,132,3399
2.199999999999997,150,131,135,134,135,3330
2.209999999999997,150,133,138,136,137,3261
2.2199999999999966,150,136,141,138,140,3191
2.2299999999999964,150,139,143,139,142,3145
2.239999999999996,150,141,144,140,143,3124
2.249999999999996,150,143,144,142,145,3122
2.259999999999996,150,145,144,143,146,3129
2.2699999999999956,150,146,144,145,146,3144
2.2799999999999954,150,146,144,146,147,3168
2.289999999999995,150,146,144,147,147,3186
2.299999999999995,150,146,144,148,147,3196
2.3099999999999947,150,146,144,149,148,3186
2.3199999999999945,150,147,145,149,148,3173
2.3299999999999943,150,147,147,149,149,3155
2.339999999999994,150,148,149,149,149,3141
2.349999999999994,150,149,150,150,150,3109
2.3599999999999937,150,151,152,151,151,3080
2.3699999999999934,150,152,153,152,152,3049
2.3799999999999932,150,154,154,154,152,3038
2.389999999999993,150,155,154,155,152,3043
2.399999999999993,150,155,153,156,152,3058
2.4099999999999926,150,155,152,157,152,3072
2.4199999999999924,150,155,151,157,152,3081
2.429999999999992,150,154,150,157,152,3083
2.439999999999992,150,153,150,156,152,3081
2.4499999999999917,150,153,150,155,152,3077
2.4599999999999915,150,152,150,155,152,3064
2.4699999999999913,150,151,150,154,152,3052
2.479999999999991,150,150,151,153,153,3030
2.489999999999991,150,150,152,151,153,3011
2.4999999999999907,150,149,153,150,153,2981
2.5099999999999905,150,149,154,150,154,2947
2.5199999999999902,150,149,156,149,154,2913
2.52999999999999,150,149,157,149,155,2881
2.53999999999999,150,150,157,149,156,2859
2.5499999999999896,150,151,158,150,156,2836
2.5599999999999894,150,152,158,151,156,2838
2.569999999999989,150,153,159,152,156,2849
2.579999999999989,150,154,159,153,156,2857
2.5899999999999888,150,155,158,155,156,2862
2.5999999999999885,150,156,158,155,156,2875
2.6099999999999883,150,156,157,156,155,2888
2.619999999999988,150,156,157,156,155,2905
2.629999999999988,150,155,155,155,154,2914
2.6399999999999877,150,155,154,154,154,2909
2.6499999999999875,150,155,154,153,154,2881
2.6599999999999873,150,155,153,153,155,2838
2.669999999999987,150,155,153,153,155,2783
2.679999999999987,150,156,153,153,156,2721
2.6899999999999866,150,157,154,154,157,2669
2.6999999999999864,150,157,155,154,158,2643
2.709999999999986,150,157,156,155,158,2631
2.719999999999986,150,157,157,155,158,2631
2.7299999999999858,150,156,158,155,158,2646
2.7399999999999856,150,156,158,155,158,2679
2.7499999999999853,150,155,158,155,157,2717
2.759999999999985,150,155,157,154,156,2762
2.769999999999985,150,155,156,154,155,2800
2.7799999999999847,150,154,155,153,154,2831
2.7899999999999845,150,154,155,153,153,2842
2.7999999999999843,150,154,154,153,153,2851
2.809999999999984,150,154,154,153,153,2844
2.819999999999984,150,154,154,154,152,2826
2.8299999999999836,150,155,154,154,153,2784
2.8399999999999834,150,155,154,155,153,2720
2.849999999999983,150,156,155,156,154,2654
2.859999999999983,150,157,156,157,155,2581
2.869999999999983,150,158,157,158,157,2509
2.8799999999999826,150,158,158,158,158,2446
2.8899999999999824,150,159,160,159,159,2404
2.899999999999982,150,159,161,159,160,2386
2.909999999999982,150,158,161,158,160,2396
2.9199999999999817,150,157,161,156,159,2428
2.9299999999999815,150,156,161,153,159,2457
2.9399999999999813,150,155,161,150,159,2479
2.949999999999981,150,154,160,147,158,2493
2.959999999999981,150,154,159,145,158,2509
2.9699999999999807,150,153,159,144,157,2531
2.9799999999999804,150,153,158,145,156,2572
2.9899999999999802,150,152,156,146,155,2635
2.99999999999998,150,151,155,148,153,2724
3.00999999999998,150,150,152,150,151,2816
3.0199999999999796,150,148,150,152,149,2897
3.0299999999999794,150,146,148,153,147,2939
3.039999999999979,150,145,146,154,147,2949
3.049999999999979,150,144,144,153,146,2932
3.0599999999999787,150,143,143,152,146,2904
3.0699999999999785,150,143,143,150,146,2885
3.0799999999999783,150,144,144,149,146,2869
3.089999999999978,150,145,144,147,146,2866
3.099999999999978,150,146,146,147,146,2869
3.1099999999999777,150,148,147,147,146,2884
3.1199999999999775,150,148,149,147,146,2883
3.1299999999999772,150,149,151,148,146,2871
3.139999999999977,150,150,153,149,146,2828
3.149999999999977,150,150,155,151,147,2761
3.1599999999999766,150,150,157,152,149,2679
3.1699999999999764,150,150,158,153,151,2589
3.179999999999976,150,151,158,153,152,2518
3.189999999999976,150,151,158,154,154,2461
3.1999999999999758,150,152,157,154,155,2427
3.2099999999999755,150,153,156,154,156,2407
3.2199999999999753,150,154,155,154,156,2413
3.229999999999975,150,155,154,154,156,2436
3.239999999999975,150,155,153,155,156,2483
3.2499999999999747,150,155,152,155,155,2549
3.2599999999999745,150,155,151,155,154,2628
3.2699999999999743,150,154,151,155,152,2700
3.279999999999974,150,153,151,155,151,2754
3.289999999999974,150,152,151,154,150,2787
3.2999999999999736,150,151,152,154,149,2796
3.3099999999999734,150,150,152,153,149,2781
3.319999999999973,150,149,152,152,149,2758
3.329999999999973,150,147,153,151,149,2727
3.3399999999999728,150,145,153,149,149,2715
3.3499999999999726,150,142,153,146,149,2706
3.3599999999999723,150,141,153,144,149,2710
3.369999999999972,150,140,153,141,149,2711
3.379999999999972,150,139,152,140,149,2726
3.3899999999999717,150,140,151,139,148,2755
3.3999999999999715,150,142,149,140,148,2789
3.4099999999999713,150,144,148,141,147,2814
3.419999999999971,150,147,147,143,147,2826
3.429999999999971,150,150,147,146,147,2823
3.4399999999999706,150,153,147,148,147,2795
3.4499999999999704,150,155,147,151,148,2754
3.45999999999997,150,156,147,152,149,2694
3.46999999999997,150,156,148,154,150,2626
3.47999999999997,150,155,149,155,151,2574
3.4899999999999696,150,155,150,155,152,2551
3.4999999999999694,150,154,151,156,152,2573
3.509999999999969,150,153,152,156,151,2614
3.519999999999969,150,153,152,155,151,2662
3.5299999999999687,150,153,152,155,150,2711
3.5399999999999685,150,153,152,154,149,2754
3.5499999999999683,150,153,152,154,149,2784
3.559999999999968,150,153,152,154,148,2795
3.569999999999968,150,154,152,153,148,2794
3.5799999999999677,150,153,152,152,148,2791
3.5899999999999674,150,153,151,151,148,2790
3.5999999999999672,150,152,151,151,148,2780
3.609999999999967,150,151,152,151,148,2759
3.619999999999967,150,151,152,151,149,2721
3.6299999999999666,150,150,152,151,149,2676
3.6399999999999664,150,150,153,151,150,2624
3.649999999999966,150,150,154,151,151,2575
3.659999999999966,150,150,154,151,152,2531
3.6699999999999657,150,150,155,151,153,2493
3.6799999999999655,150,151,155,151,154,2470
3.6899999999999653,150,151,155,151,154,2475
3.699999999999965,150,152,155,152,154,2500
3.709999999999965,150,152,155,152,154,2534
3.7199999999999647,150,152,155,152,153,2571
3.7299999999999645,150,152,154,151,153,2590
3.7399999999999642,150,152,154,151,152,2600
3.749999999999964,150,152,153,151,152,2596
3.759999999999964,150,152,153,151,152,2589
3.7699999999999636,150,151,152,150,152,2572
3.7799999999999634,150,151,152,150,153,2547
3.789999999999963,150,151,152,150,153,2522
3.799999999999963,150,151,152,151,153,2491
3.8099999999999627,150,151,152,151,154,2467
3.8199999999999625,150,152,152,151,154,2450
3.8299999999999623,150,152,152,151,154,2455
3.839999999999962,150,153,153,152,154,2477
3.849999999999962,150,153,153,152,153,2518
3.8599999999999617,150,152,153,152,152,2558
3.8699999999999615,150,152,152,152,152,2594
3.8799999999999613,150,151,152,152,151,2617
3.889999999999961,150,151,152,151,151,2626
3.899999999999961,150,151,152,151,150,2620
3.9099999999999606,150,150,152,151,150,2613
3.9199999999999604,150,149,152,150,150,2603
3.92999999999996,150,149,152,150,150,2584
3.93999999999996,150,148,152,149,150,2562
3.9499999999999598,150,148,152,149,151,2550
3.9599999999999596,150,147,151,149,151,2550
3.9699999999999593,150,147,151,149,151,2550
3.979999999999959,150,147,151,149,151,2550
3.989999999999959,200,148,151,149,150,2566
3.9999999999999587,200,148,151,149,150,6367
4.009999999999959,200,148,150,150,149,5721
4.019999999999959,200,149,150,151,148,5308
4.0299999999999585,200,150,150,152,149,5019
4.039999999999958,200,152,150,154,150,4776
4.049999999999958,200,154,152,157,152,4579
4.059999999999958,200,156,154,159,155,4436
4.069999999999958,200,158,157,161,157,4330
4.079999999999957,200,160,159,163,160,4267
4.089999999999957,200,161,162,164,162,4246
4.099999999999957,200,162,164,166,163,4240
4.109999999999957,200,162,165,167,165,4243
4.119999999999957,200,163,166,168,167,4235
4.129999999999956,200,164,168,169,168,4223
4.139999999999956,200,166,169,170,170,4202
4.149999999999956,200,168,170,171,172,4183
4.159999999999956,200,170,172,172,173,4175
4.1699999999999555,200,172,173,174,175,4184
4.179999999999955,200,174,175,175,176,4212
4.189999999999955,200,176,176,176,176,4240
4.199999999999955,200,177,177,178,177,4260
4.209999999999955,200,178,178,178,178,4267
4.2199999999999545,200,179,180,179,179,4278
4.229999999999954,200,179,180,180,179,4301
4.239999999999954,200,180,181,180,180,4324
4.249999999999954,200,180,181,181,181,4334
4.259999999999954,200,181,181,182,181,4328
4.269999999999953,200,182,182,183,182,4311
4.279999999999953,200,183,182,184,183,4303
4.289999999999953,200,184,183,184,184,4309
4.299999999999953,200,185,184,184,184,4328
4.3099999999999525,200,186,184,184,184,4361
4.319999999999952,200,186,185,185,184,4401
4.329999999999952,200,187,186,185,184,4447
4.339999999999952,200,187,186,186,184,4508
4.349999999999952,200,187,186,186,183,4564
4.3599999999999515,200,187,186,186,183,4589
4.369999999999951,200,187,187,187,183,4581
4.379999999999951,200,187,188,187,184,4539
4.389999999999951,200,188,189,188,185,4484
4.399999999999951,200,188,190,189,187,4428
4.40999999999995,200,189,191,190,188,4375
4.41999999999995,200,190,192,190,190,4330
4.42999999999995,200,191,193,191,191,4293
4.43999999999995,200,192,193,191,192,4271
4.4499999999999496,200,192,194,190,193,4274
4.459999999999949,200,192,194,190,193,4291
4.469999999999949,200,191,194,190,194,4302
4.479999999999949,200,191,194,190,194,4300
4.489999999999949,200,191,194,190,195,4288
4.4999999999999485,200,191,195,191,195,4281
4.509999999999948,200,191,195,192,196,4279
4.519999999999948,200,191,195,192,196,4298
4.529999999999948,200,191,196,193,196,4328
4.539999999999948,200,192,195,194,196,4361
4.549999999999947,200,192,195,194,195,4389
4.559999999999947,200,193,195,195,195,4418
4.569999999999947,200,194,195,195,195,4437
4.579999999999947,200,195,196,195,194,4449
4.589999999999947,200,195,196,196,194,4464
4.599999999999946,200,195,197,196,194,4473
4.609999999999946,200,195,197,196,194,4469
4.619999999999946,200,195,198,196,194,4448
4.629999999999946,200,196,199,196,195,4410
4.6399999999999455,200,196,199,197,196,4363
4.649999999999945,200,197,200,197,197,4314
4.659999999999945,200,198,200,198,198,4289
4.669999999999945,200,198,200,198,198,4284
4.679999999999945,200,199,200,198,199,4285
4.689999999999944,200,199,199,198,199,4303
4.699999999999944,200,199,198,198,198,4325
4.709999999999944,200,198,198,198,198,4339
4.719999999999944,200,198,198,198,198,4341
4.729999999999944,200,197,198,198,199,4333
4.739999999999943,200,197,198,199,199,4314
4.749999999999943,200,197,199,199,200,4283
4.759999999999943,200,197,200,200,200,4252
4.769999999999943,200,197,200,200,200,4240
4.7799999999999425,200,198,201,200,201,4232
4.789999999999942,200,199,202,201,201,4223
4.799999999999942,200,200,202,201,201,4222
4.809999999999942,200,201,203,201,201,4234
4.819999999999942,200,202,203,201,201,4253
4.8299999999999415,200,203,204,201,201,4284
4.839999999999941,200,203,203,201,200,4333
4.849999999999941,200,203,203,201,199,4378
4.859999999999941,200,202,202,201,198,4404
4.869999999999941,200,202,202,201,198,4409
4.87999999999994,200,201,202,201,198,4414
4.88999999999994,200,201,201,201,197,4426
4.89999999999994,200,200,200,201,197,4431
4.90999999999994,200,200,199,200,197,4432
4.9199999999999395,200,200,198,200,197,4438
4.929999999999939,200,199,197,199,197,4442
4.939999999999939,200,199,197,199,197,4445
4.949999999999939,200,198,197,199,197,4444
4.959999999999939,200,198,197,199,197,4435
4.9699999999999385,200,197,198,199,197,4423
4.979999999999938,200,196,199,199,197,4406
4.989999999999938,200,196,199,200,198,4381
4.999999999999938,200,196,200,200,198,4348
5.009999999999938,200,197,201,200,199,4302
5.019999999999937,200,197,202,200,200,4264
5.029999999999937,200,198,203,201,201,4238
5.039999999999937,200,199,203,200,201,4228
5.049999999999937,200,199,203,200,201,4237
5.0599999999999365,200,200,202,200,201,4263
5.069999999999936,200,200,202,199,201,4296
5.079999999999936,200,199,201,199,200,4324
5.089999999999936,200,199,201,199,200,4354
5.099999999999936,200,198,200,198,199,4377
5.1099999999999355,200,197,200,198,199,4383
5.119999999999935,200,197,200,198,199,4378
5.129999999999935,200,196,199,198,199,4369
5.139999999999935,200,197,199,199,199,4359
5.149999999999935,200,197,199,199,199,4346
5.159999999999934,200,198,200,200,200,4325
5.169999999999934,200,199,200,200,200,4321
5.179999999999934,200,200,200,201,200,4341
5.189999999999934,200,201,200,201,199,4371
5.199999999999934,200,201,200,201,199,4402
5.209999999999933,200,201,199,200,198,4424
5.219999999999933,200,200,199,200,198,4431
5.229999999999933,200,200,199,200,198,4415
5.239999999999933,200,200,199,200,198,4395
5.2499999999999325,200,199,200,200,198,4380
5.259999999999932,200,199,200,200,199,4370
5.269999999999932,200,199,201,200,199,4363
5.279999999999932,200,200,201,200,199,4358
5.289999999999932,200,200,201,199,199,4357
5.299999999999931,200,200,202,199,199,4354
5.309999999999931,200,200,202,199,199,4341
5.319999999999931,200,200,203,198,200,4329
5.329999999999931,200,199,203,198,200,4320
5.339999999999931,200,199,204,198,200,4305
5.34999999999993,200,199,204,198,201,4280
5.35999999999993,200,199,204,198,201,4251
5.36999999999993,200,199,204,198,202,4230
5.37999999999993,200,199,204,199,202,4214
5.3899999999999295,200,200,204,200,202,4208
5.399999999999929,200,200,203,200,203,4208
5.409999999999929,200,201,202,201,202,4218
5.419999999999929,200,201,202,201,202,4232
5.429999999999929,200,201,202,201,202,4244
5.4399999999999284,200,201,201,201,202,4258
5.449999999999928,200,201,201,201,202,4264
5.459999999999928,200,200,201,201,202,4252
5.469999999999928,200,200,202,202,202,4232
5.479999999999928,200,200,202,202,202,4210
5.489999999999927,200,200,202,202,202,4204
5.499999999999927,200,200,203,202,202,4201
5.509999999999927,200,200,203,202,202,4212
5.519999999999927,200,200,204,202,202,4231
5.5299999999999265,200,200,204,202,202,4244
5.539999999999926,200,200,204,202,201,4255
5.549999999999926,200,200,205,202,201,4274
5.559999999999926,200,200,205,202,200,4300
5.569999999999926,200,199,204,201,200,4317
5.5799999999999255,200,199,204,200,200,4321
5.589999999999925,200,198,203,200,200,4312
5.599999999999925,200,199,203,200,200,4289
5.609999999999925,200,199,202,200,200,4259
5.619999999999925,200,199,202,200,200,4236
5.629999999999924,200,199,201,201,201,4226
5.639999999999924,200,200,201,201,201,4232
5.649999999999924,200,200,200,200,200,4245
5.659999999999924,200,199,199,199,200,4271
5.6699999999999235,200,199,199,198,199,4313
5.679999999999923,200,198,198,197,199,4357
5.689999999999923,200,198,198,196,198,4402
5.699999999999923,200,198,197,196,197,4441
5.709999999999923,200,197,197,196,196,4468
5.7199999999999225,200,197,197,196,196,4482
5.729999999999922,200,197,198,196,195,4500
5.739999999999922,200,196,198,197,195,4518
5.749999999999922,200,196,198,197,194,4531
5.759999999999922,200,196,197,197,194,4532
5.769999999999921,200,196,197,197,194,4522
5.779999999999921,200,196,197,197,195,4498
5.789999999999921,200,196,197,197,195,4475
5.799999999999921,200,196,197,197,195,4464
5.809999999999921,200,195,198,197,195,4458
5.81999999999992,200,195,198,197,196,4458
5.82999999999992,200,194,197,196,196,4476
5.83999999999992,200,193,197,195,196,4492
5.84999999999992,200,192,197,194,195,4500
5.8599999999999195,200,192,197,194,196,4497
5.869999999999919,200,192,197,193,196,4492
5.879999999999919,200,192,197,193,196,4500
5.889999999999919,200,192,197,193,196,4508
5.899999999999919,200,193,198,193,196,4516
5.909999999999918,200,193,198,193,196,4524
5.919999999999918,200,194,199,193,196,4535
5.929999999999918,200,194,199,194,196,4547
5.939999999999918,200,195,200,194,196,4552
5.949999999999918,200,196,200,195,196,4554
5.959999999999917,200,196,200,196,196,4555
5.969999999999917,200,196,200,196,196,4565
5.979999999999917,200,196,199,196,195,4576
5.989999999999917,250,196,198,197,195,4581
5.9999999999999165,250,196,197,197,195,8336
6.009999999999916,250,197,196,197,195,7636
6.019999999999916,250,197,195,198,196,7206
6.029999999999916,250,198,195,199,196,6926
6.039999999999916,250,199,196,200,197,6731
6.0499999999999154,250,200,197,202,199,6610
6.059999999999915,250,201,199,203,200,6563
6.069999999999915,250,201,200,203,201,6574
6.079999999999915,250,201,201,203,201,6608
6.089999999999915,250,200,202,204,202,6638
6.099999999999914,250,201,204,204,203,6651
6.109999999999914,250,201,205,205,204,6663
6.119999999999914,250,203,205,206,205,6687
6.129999999999914,250,204,206,207,205,6728
6.1399999999999135,250,205,206,208,206,6772
6.149999999999913,250,206,207,209,207,6814
6.159999999999913,250,207,208,210,208,6832
6.169999999999913,250,208,209,210,209,6831
6.179999999999913,250,209,211,211,211,6803
6.1899999999999125,250,210,212,212,212,6781
6.199999999999912,250,211,214,213,214,6781
6.209999999999912,250,212,215,214,215,6803
6.219999999999912,250,213,215,215,216,6846
6.229999999999912,250,213,216,216,216,6898
6.239999999999911,250,214,216,217,217,6945
6.249999999999911,250,215,216,218,217,6987
6.259999999999911,250,216,216,218,218,7033
6.269999999999911,250,217,217,219,218,7081
6.2799999999999105,250,217,217,219,218,7114
6.28999999999991,250,218,218,220,219,7133
6.29999999999991,250,218,219,220,219,7153
6.30999999999991,250,219,220,221,220,7178
6.31999999999991,250,220,221,222,220,7205
6.3299999999999095,250,220,222,223,221,7230
6.339999999999909,250,221,222,224,221,7252
6.349999999999909,250,222,223,225,222,7280
6.359999999999909,250,223,223,225,222,7317
6.369999999999909,250,223,224,225,222,7347
6.379999999999908,250,223,224,225,223,7369
6.389999999999908,250,224,224,226,223,7378
6.399999999999908,250,224,225,226,224,7381
6.409999999999908,250,224,226,227,224,7397
6.419999999999908,250,224,226,227,225,7428
6.429999999999907,250,225,226,227,225,7478
6.439999999999907,250,225,226,227,225,7537
6.449999999999907,250,226,226,227,225,7593
6.459999999999907,250,226,226,227,224,7642
6.4699999999999065,250,227,226,226,224,7670
6.479999999999906,250,228,226,226,224,7704
6.489999999999906,250,228,226,227,225,7725
6.499999999999906,250,229,227,227,225,7732
6.509999999999906,250,229,227,228,226,7728
