t,i1,i2,i3,i4,i5,i6,i7,i8
0.0,150,150,0,0,0,0,-0.0,0
0.01,150,150,0,0,0,0,0.1,0
0.02,150,150,0,0,0,0,-2.3,0
0.03,150,150,0,5,0,0,-7.6,0
0.04,150,150,3,13,3,3,-5.2,0
0.05,150,150,10,23,9,8,2.8,0
0.060000000000000005,150,150,17,33,16,15,1.8,0
0.07,150,150,24,42,25,21,5.8,0
0.08,150,150,31,50,35,28,8.0,0
0.09,150,150,37,55,45,34,-5.1,0
0.09999999999999999,150,150,41,58,54,40,-8.2,0
0.10999999999999999,150,150,45,59,62,46,-6.3,0
0.11999999999999998,150,150,48,59,70,52,-4.2,0
0.12999999999999998,150,150,52,59,76,58,-2.8,0
0.13999999999999999,150,150,57,61,80,64,3.1,0
0.15,150,150,64,64,84,70,4.0,0
0.16,150,150,71,69,87,75,0.2,0
0.17,150,150,79,75,90,81,-3.7,0
0.18000000000000002,150,150,85,82,92,86,1.2,0
0.19000000000000003,150,150,91,88,94,90,4.8,0
0.20000000000000004,150,150,96,94,97,93,4.5,0
0.21000000000000005,150,150,100,99,99,97,1.8,0
0.22000000000000006,150,150,103,104,102,100,3.5,0
0.23000000000000007,150,150,106,107,104,104,1.1,0
0.24000000000000007,150,150,108,110,107,107,-3.6,0
0.25000000000000006,150,150,111,113,110,111,-3.2,0
0.26000000000000006,150,150,114,115,113,115,-2.0,0
0.2700000000000001,150,150,117,118,116,118,-0.8,0
0.2800000000000001,150,150,120,120,119,121,-0.0,0
0.2900000000000001,150,150,123,123,122,124,1.3,0
0.3000000000000001,150,150,125,126,125,126,0.5,0
0.3100000000000001,150,150,128,128,127,128,-0.1,0
0.3200000000000001,150,150,131,131,128,130,0.9,0
0.3300000000000001,150,150,133,133,130,132,-0.0,0
0.34000000000000014,150,150,135,135,132,133,0.9,0
